"","CAS.Number","Chemical.Name","Chemical.Purity.Mean.Op","Species.Scientific.Name","Species.Group","Organism.Lifestage","Exposure.Type","Chemical.Analysis","Media.Type","Test.Location","Endpoint","Effect","Effect.Measurement","Pesticide.Type","Mean.Value","Units","Medium"
"1187",52315078,"Cypermethrin","NR","Culex sp.","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.045","ug/L","aquatic"
"1188",52315078,"Cypermethrin","97","Culex pipiens ssp. pallens","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","8.03","ug/L","aquatic"
"1189",52315078,"Cypermethrin","NR","Culex quinquefasciatus","Insects/Spiders","Instar","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.05","ug/L","aquatic"
"1190",52315078,"Cypermethrin","90.5","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","20.9","ug/L","aquatic"
"1191",52315078,"Cypermethrin","99.4","Hydropsychidae","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1.4","ug/L","aquatic"
"1192",52315078,"Cypermethrin","97","Culex pipiens ssp. pallens","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.796","ug/L","aquatic"
"1193",52315078,"Cypermethrin","90.5","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","232","ug/L","aquatic"
"1194",52315078,"Cypermethrin","NR","Aedes stimulans","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.400","ug/L","aquatic"
"1195",52315078,"Cypermethrin","94.5","Culex quinquefasciatus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","99","ug/L","aquatic"
"1196",52315078,"Cypermethrin","NR","Anopheles stephensi","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","1.9","ug/L","aquatic"
"1197",52315078,"Cypermethrin","NR","Cricotopus sp.","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.32","ug/L","aquatic"
"1198",52315078,"Cypermethrin","NR","Culex quinquefasciatus","Insects/Spiders","Instar","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.09","ug/L","aquatic"
"1199",52315078,"Cypermethrin","NR","Procladius sp.","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.13","ug/L","aquatic"
"1200",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","6.29","ug/L","aquatic"
"1201",52315078,"Cypermethrin","NR","Culex sp.","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.233","ug/L","aquatic"
"1202",52315078,"Cypermethrin","NR","Culex fuscocephala","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.063","ug/L","aquatic"
"1203",52315078,"Cypermethrin","NR","Culex tritaeniorhynchus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.254","ug/L","aquatic"
"1204",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","3.54","ug/L","aquatic"
"1205",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","1.08","ug/L","aquatic"
"1206",52315078,"Cypermethrin","NR","Culex pipiens ssp. pallens","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","2.58","ug/L","aquatic"
"1207",52315078,"Cypermethrin","NR","Culex pipiens ssp. pallens","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","2.00","ug/L","aquatic"
"1208",52315078,"Cypermethrin","NR","Culex gelidus","Insects/Spiders","Larva(e)","Pulse","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.0807","ug/L","aquatic"
"1209",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.71","ug/L","aquatic"
"1210",52315078,"Cypermethrin","5","Ephemera orientalis","Insects/Spiders","Instar","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","4.5","ug/L","aquatic"
"1211",52315078,"Cypermethrin","NR","Cricotopus sp.","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.47","ug/L","aquatic"
"1212",52315078,"Cypermethrin","10","Diphetor hageni","Insects/Spiders","Naiad","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","1.1","ug/L","aquatic"
"1213",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.12","ug/L","aquatic"
"1214",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.065","ug/L","aquatic"
"1215",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.09","ug/L","aquatic"
"1216",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.065","ug/L","aquatic"
"1217",52315078,"Cypermethrin","NR","Culex tritaeniorhynchus","Insects/Spiders","Larva(e)","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.7964","ug/L","aquatic"
"1218",52315078,"Cypermethrin","NR","Chironomus utahensis","Insects/Spiders","Instar","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.21","ug/L","aquatic"
"1219",52315078,"Cypermethrin","NR","Chironomus decorus","Insects/Spiders","Instar","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","1.5","ug/L","aquatic"
"1220",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","9.41","ug/L","aquatic"
"1221",52315078,"Cypermethrin","NR","Culex pipiens ssp. pallens","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","790.80","ug/L","aquatic"
"1222",52315078,"Cypermethrin","NR","Culex pipiens ssp. pallens","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","972.13","ug/L","aquatic"
"1223",52315078,"Cypermethrin","NR","Culicoides schultzei","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","8700","ug/L","aquatic"
"1224",52315078,"Cypermethrin","NR","Dicrotendipes californicus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","4.6","ug/L","aquatic"
"1225",52315078,"Cypermethrin","1","Culex quinquefasciatus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.4800","ug/L","aquatic"
"1226",52315078,"Cypermethrin","90.5","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1.3","ug/L","aquatic"
"1227",52315078,"Cypermethrin","90.5","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","6.2","ug/L","aquatic"
"1228",52315078,"Cypermethrin","94.5","Culex quinquefasciatus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","2","ug/L","aquatic"
"1229",52315078,"Cypermethrin","NR","Culex quinquefasciatus","Insects/Spiders","Larva(e)","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.6836","ug/L","aquatic"
"1230",52315078,"Cypermethrin","98","Culex pipiens ssp. quinquefasciata","Insects/Spiders","Instar","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.79","ug/L","aquatic"
"1231",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.09","ug/L","aquatic"
"1232",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.12","ug/L","aquatic"
"1233",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.065","ug/L","aquatic"
"1234",52315078,"Cypermethrin","10","Ranatra filiformis","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.065","ug/L","aquatic"
"1235",52315078,"Cypermethrin","NR","Culex tritaeniorhynchus","Insects/Spiders","Larva(e)","Pulse","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.6949","ug/L","aquatic"
"1236",52315078,"Cypermethrin","NR","Chironomus decorus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.7","ug/L","aquatic"
"1237",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.73","ug/L","aquatic"
"1238",52315078,"Cypermethrin","98","Culex pipiens ssp. quinquefasciata","Insects/Spiders","Instar","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","5.2","ug/L","aquatic"
"1239",52315078,"Cypermethrin","NR","Chironomus salinarius","Insects/Spiders","Larva(e)","Static","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Formulation","0.065","ug/L","aquatic"
"1240",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","3.43","ug/L","aquatic"
"1241",52315078,"Cypermethrin","NR","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","1.29","ug/L","aquatic"
"1242",52315078,"Cypermethrin","1","Culex quinquefasciatus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.3890","ug/L","aquatic"
"1243",52315078,"Cypermethrin","10","Simulium virgatum","Insects/Spiders","Larva(e)","Flow-through","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","1.6","ug/L","aquatic"
"1244",52315078,"Cypermethrin","NR","Culex quinquefasciatus","Insects/Spiders","Larva(e)","Pulse","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.5859","ug/L","aquatic"
"1245",52315078,"Cypermethrin","NR","Tanypus nubifer","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.06","ug/L","aquatic"
"1246",52315078,"Cypermethrin","90.5","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","5.9","ug/L","aquatic"
"1247",52315078,"Cypermethrin","NR","Dicrotendipes californicus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","3.4","ug/L","aquatic"
"1248",52315078,"Cypermethrin","10","Hydropsyche californica","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.7","ug/L","aquatic"
"1249",52315078,"Cypermethrin","94.2","Aedes aegypti","Insects/Spiders","Larva(e)","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.34","ug/L","aquatic"
"1250",52315078,"Cypermethrin","94.2","Aedes aegypti","Insects/Spiders","Larva(e)","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.16","ug/L","aquatic"
"1251",52315078,"Cypermethrin","84.6","Cloeon dipterum","Insects/Spiders","Larva(e)","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","0.6","ug/L","aquatic"
"1252",52315078,"Cypermethrin","84.6","Piona carnea","Insects/Spiders","Adult(s)","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","0.05","ug/L","aquatic"
"1253",52315078,"Cypermethrin","84.6","Chaoborus sp.","Insects/Spiders","Larva(e)","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","0.2","ug/L","aquatic"
"1254",52315078,"Cypermethrin","NC","Baetis rhodani","Insects/Spiders","Larva(e)","Flow-through","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","0.012","ug/L","aquatic"
"1255",52315078,"Cypermethrin","84.6","Aedes aegypti","Insects/Spiders","Larva(e)","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","1.0","ug/L","aquatic"
"1256",52315078,"Cypermethrin","98.1","Cloeon dipterum","Insects/Spiders","Larva(e)","Flow-through","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.02","ug/L","aquatic"
"1271",52315078,"Cypermethrin","NR","Baetis harrisoni","Insects/Spiders","Nymph(s)","Lotic","Measured","Freshwater","Lab","NOEC","Behavior","Activity, general","Active ingredient","0.89","ug/L","aquatic"
"1272",52315078,"Cypermethrin","84.6","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Not coded","Freshwater","Lab","EC50","Intoxication","Immobile","Not coded","0.2","ug/L","aquatic"
"1273",52315078,"Cypermethrin","85","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Measured","Freshwater","Lab","EC50","Intoxication","Immobile","Active ingredient","5","ug/L","aquatic"
"1274",52315078,"Cypermethrin","85","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Measured","Freshwater","Lab","EC50","Behavior","Behavioral changes, general","Active ingredient","0.2","ug/L","aquatic"
"1275",52315078,"Cypermethrin","85","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Measured","Freshwater","Lab","EC50","Behavior","Behavioral changes, general","Active ingredient","0.1","ug/L","aquatic"
"1276",52315078,"Cypermethrin","NR","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","NOEC","Population","Sex ratio","Formulation","0.1","ug/L","aquatic"
"1277",52315078,"Cypermethrin","NR","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","NOEC","Mortality","Survival","Formulation","0.1","ug/L","aquatic"
"1278",52315078,"Cypermethrin","NR","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","NOEC","Growth","Length","Formulation","0.1","ug/L","aquatic"
"1279",52315078,"Cypermethrin","NR","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","NOEC","Development","Emergence","Formulation","0.1","ug/L","aquatic"
"1280",52315078,"Cypermethrin","NR","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","NOEC","Morphology","Width","Formulation","0.05","ug/L","aquatic"
"1281",52315078,"Cypermethrin","NR","Chironomus riparius","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","NOEC","Growth","Biomass","Formulation","0.1","ug/L","aquatic"
"1282",52315078,"Cypermethrin","NR","Aedes albopictus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","870","ug/L","aquatic"
"1283",52315078,"Cypermethrin","NR","Aedes albopictus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","680","ug/L","aquatic"
"1284",52315078,"Cypermethrin","NR","Aedes albopictus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","630","ug/L","aquatic"
"1285",52315078,"Cypermethrin","NR","Aedes albopictus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","660","ug/L","aquatic"
"1286",52315078,"Cypermethrin","NR","Aedes albopictus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","830","ug/L","aquatic"
"1287",52315078,"Cypermethrin","92.3","Aedes albopictus","Insects/Spiders","Larva(e)","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","2.6","ug/L","aquatic"
"1288",52315078,"Cypermethrin","NR","Aedes albopictus","Insects/Spiders","Larva(e)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","710","ug/L","aquatic"
